NROGAR;DESC TIPGAR;MONEDA; M GARANTIA MO ; M GARANTIA MN ; SEGMENTO ; may_1MM 
23738;DEPOSITO A PLAZO;PEN; 6,000 ; 6,000 ;Banca Minorista;0
23739;FONDO MUTUO;PEN; 1,199 ; 1,199 ;Banca Minorista;0
23740;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
23741;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
23742;FONDO MUTUO;PEN; 1,199 ; 1,199 ;Banca Minorista;0
23743;DEPOSITO A PLAZO;PEN; -   ; -   ;Banca Minorista;0
23744;FONDO MUTUO;PEN; 2,400 ; 2,400 ;Banca Minorista;0
23745;FONDO MUTUO;PEN; 1,000 ; 1,000 ;Banca Minorista;0
23746;SUPER DEPOSITO;USD; 1,201 ; 3,986 ;Banca Minorista;0
23747;CUENTAS EN GTIA;USD; 5,000 ; 16,590 ;Banca Minorista;0
23748;CUENTAS EN GTIA;PEN; 880 ; 880 ;Banca Minorista;0
23749;CUENTAS EN GTIA;USD; 3,000 ; 9,954 ;Banca Minorista;0
23750;FONDO MUTUO;PEN; 1,200 ; 1,200 ;Banca Minorista;0
23751;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
23752;CUENTAS EN GTIA;PEN; 960 ; 960 ;Banca Minorista;0
23753;CUENTAS EN GTIA;PEN; 2,400 ; 2,400 ;Banca Minorista;0
23754;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
23755;CUENTAS EN GTIA;PEN; 1,000 ; 1,000 ;Banca Minorista;0
23756;FONDO MUTUO;USD; 5,000 ; 16,590 ;Banca Minorista;0
23757;CUENTAS EN GTIA;USD; 1,650 ; 5,475 ;Banca Minorista;0
23758;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
23759;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
23760;FONDO MUTUO;PEN; 22,000 ; 22,000 ;Banca Minorista;0
23761;CUENTAS EN GTIA;USD; 290 ; 962 ;Banca Minorista;0
23762;CUENTAS EN GTIA;USD; 3,800 ; 12,608 ;Banca Minorista;0
23763;DEPOSITO A PLAZO;USD; -   ; -   ;Banca Minorista;0
23764;CUENTAS EN GTIA;PEN; 2,100 ; 2,100 ;Banca Minorista;0
23765;CUENTAS EN GTIA;PEN; 8,022 ; 8,022 ;Banca Minorista;0
23766;CUENTAS EN GTIA;PEN; 15,200 ; 15,200 ;Banca Minorista;0
23767;FONDO MUTUO;USD; 14,890 ; 49,405 ;Banca Minorista;0
23768;CUENTAS EN GTIA;PEN; 81,207 ; 81,207 ;Banca Minorista;0
23769;FONDO MUTUO;PEN; 1,200 ; 1,200 ;Banca Minorista;0
23770;FONDO MUTUO;PEN; 20,400 ; 20,400 ;Banca Minorista;0
23771;CUENTAS EN GTIA;PEN; 13,200 ; 13,200 ;Banca Minorista;0
23772;CUENTAS EN GTIA;USD; 1,860 ; 6,171 ;Banca Minorista;0
23773;DEPOSITO A PLAZO;PEN; 12,000 ; 12,000 ;Banca Minorista;0
23774;SUPER DEPOSITO;USD; 8,000 ; 26,544 ;Banca Minorista;0
23775;CUENTAS EN GTIA;PEN; 1,800 ; 1,800 ;Banca Minorista;0
23776;SUPER DEPOSITO;USD; 2,000 ; 6,636 ;Banca Minorista;0
23777;DEPOSITO A PLAZO;PEN; 2,000 ; 2,000 ;Banca Minorista;0
23778;FONDO MUTUO;USD; 500 ; 1,659 ;Banca Minorista;0
23779;DEPOSITO A PLAZO;PEN; 6,000 ; 6,000 ;Banca Minorista;0
23780;CUENTAS EN GTIA;USD; 5,999 ; 19,905 ;Banca Minorista;0
23781;CUENTAS EN GTIA;PEN; 5,925 ; 5,925 ;Banca Minorista;0
23782;SUPER DEPOSITO;USD; 1,200 ; 3,982 ;Banca Minorista;0
23783;CUENTAS EN GTIA;USD; 1,251 ; 4,150 ;Banca Minorista;0
23784;DEPOSITO A PLAZO;PEN; 2,000 ; 2,000 ;Banca Minorista;0
23785;CUENTAS EN GTIA;PEN; 136,614 ; 136,614 ;Banca Minorista;0
23786;CUENTAS EN GTIA;PEN; 840 ; 840 ;Banca Minorista;0
23787;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
23788;FONDO MUTUO;PEN; 12,000 ; 12,000 ;Banca Minorista;0
23789;CUENTAS EN GTIA;PEN; 770 ; 770 ;Banca Minorista;0
23790;DEPOSITO A PLAZO;PEN; 7,200 ; 7,200 ;Banca Minorista;0
23791;DEPOSITO A PLAZO;PEN; 2,000 ; 2,000 ;Banca Minorista;0
23792;CUENTAS EN GTIA;USD; 1,250 ; 4,148 ;Banca Minorista;0
23793;CUENTAS EN GTIA;USD; 8,915 ; 29,580 ;Banca Minorista;0
23794;CUENTAS EN GTIA;USD; 4,000 ; 13,272 ;Banca Minorista;0
23795;CUENTAS EN GTIA;PEN; 5,925 ; 5,925 ;Banca Minorista;0
23796;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
23797;CUENTAS EN GTIA;PEN; 2,250 ; 2,250 ;Banca Minorista;0
23798;FONDO MUTUO;USD; 390 ; 1,293 ;Banca Minorista;0
23799;CUENTAS EN GTIA;USD; 2,000 ; 6,636 ;Banca Minorista;0
23800;CUENTAS EN GTIA;PEN; 2,400 ; 2,400 ;Banca Minorista;0
23801;CUENTAS EN GTIA;PEN; 3,080 ; 3,080 ;Banca Minorista;0
23802;DEPOSITO A PLAZO;PEN; 2,000 ; 2,000 ;Banca Minorista;0
23803;FONDO MUTUO;PEN; 4,000 ; 4,000 ;Banca Minorista;0
23804;FONDO MUTUO;PEN; 2,400 ; 2,400 ;Banca Minorista;0
23805;CUENTAS EN GTIA;PEN; 990 ; 990 ;Banca Minorista;0
23806;CUENTAS EN GTIA;PEN; 26,318 ; 26,318 ;Banca Minorista;0
23807;CUENTAS EN GTIA;PEN; 22,499 ; 22,499 ;Banca Minorista;0
23808;FONDO MUTUO;USD; 10,000 ; 33,180 ;Banca Minorista;0
23809;CUENTAS EN GTIA;PEN; 95,610 ; 95,610 ;Banca Minorista;0
23810;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
23811;FONDO MUTUO;USD; 40,000 ; 132,720 ;Banca Minorista;0
23812;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
23813;CUENTAS EN GTIA;PEN; 4,282 ; 4,282 ;Banca Minorista;0
23814;SUPER DEPOSITO;USD; 5,000 ; 16,590 ;Banca Minorista;0
23815;CUENTAS EN GTIA;PEN; 27,000 ; 27,000 ;Banca Minorista;0
23816;SUPER DEPOSITO;USD; 1,529 ; 5,074 ;Banca Minorista;0
23817;DEPOSITO A PLAZO;PEN; 50,000 ; 50,000 ;Banca Minorista;0
23818;SUPER DEPOSITO;USD; 2,000 ; 6,636 ;Banca Minorista;0
23819;DEPOSITO A PLAZO;USD; -   ; -   ;Banca Minorista;0
23820;DEPOSITO A PLAZO;USD; -   ; -   ;Banca Minorista;0
23821;CUENTAS EN GTIA;USD; 2,090 ; 6,935 ;Banca Minorista;0
23822;CUENTAS EN GTIA;USD; 1,611 ; 5,346 ;Banca Minorista;0
23823;CUENTAS EN GTIA;PEN; 880 ; 880 ;Banca Minorista;0
23824;CUENTAS EN GTIA;PEN; 11,820 ; 11,820 ;Banca Minorista;0
23825;FONDO MUTUO;PEN; 1,000 ; 1,000 ;Banca Minorista;0
23826;FONDO MUTUO;USD; 3,500 ; 11,613 ;Banca Minorista;0
23827;FONDO MUTUO;PEN; 840 ; 840 ;Banca Minorista;0
23828;DEPOSITO A PLAZO;PEN; 12,000 ; 12,000 ;Banca Minorista;0
23829;DEPOSITO A PLAZO;USD; 12,000 ; 39,816 ;Banca Minorista;0
23830;FONDO MUTUO;PEN; 18,000 ; 18,000 ;Banca Minorista;0
23831;FONDO MUTUO;PEN; 6,948 ; 6,948 ;Banca Minorista;0
23832;CUENTAS EN GTIA;USD; 380 ; 1,261 ;Banca Minorista;0
23833;FONDO MUTUO;PEN; 2,400 ; 2,400 ;Banca Minorista;0
23834;DEPOSITO A PLAZO;PEN; 15,000 ; 15,000 ;Banca Minorista;0
23835;CUENTAS EN GTIA;USD; 510 ; 1,692 ;Banca Minorista;0
23836;DEPOSITO A PLAZO;PEN; 2,500 ; 2,500 ;Banca Minorista;0
23837;FONDO MUTUO;PEN; 1,200 ; 1,200 ;Banca Minorista;0
23838;DEPOSITO A PLAZO;PEN; 1,382,439 ; 1,382,439 ;Banca Minorista;1
23839;FONDO MUTUO;USD; 7,974 ; 26,458 ;Banca Minorista;0
23840;FONDO MUTUO;PEN; 1,001 ; 1,001 ;Banca Minorista;0
23841;FONDO MUTUO;USD; 4,287 ; 14,224 ;Banca Minorista;0
23842;DEPOSITO A PLAZO;PEN; 10,000 ; 10,000 ;Banca Minorista;0
23843;CUENTAS EN GTIA;PEN; 37,552 ; 37,552 ;Banca Minorista;0
23844;DEPOSITO A PLAZO;PEN; 30,000 ; 30,000 ;Banca Minorista;0
23845;DEPOSITO A PLAZO;PEN; 17,000 ; 17,000 ;Banca Minorista;0
23846;CUENTAS EN GTIA;USD; 1,855 ; 6,155 ;Banca Minorista;0
23847;CUENTAS EN GTIA;USD; 8,200 ; 27,208 ;Banca Minorista;0
23848;DEPOSITO A PLAZO;PEN; 2,000 ; 2,000 ;Banca Minorista;0
23849;DEPOSITO A PLAZO;PEN; -   ; -   ;Banca Minorista;0
23850;FONDO MUTUO;PEN; 1,200 ; 1,200 ;Banca Minorista;0
23851;SUPER DEPOSITO;USD; 500 ; 1,659 ;Banca Minorista;0
23852;FONDO MUTUO;PEN; 30,000 ; 30,000 ;Banca Minorista;0
23853;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
23854;CUENTAS EN GTIA;USD; 1,945 ; 6,454 ;Banca Minorista;0
23855;CUENTAS EN GTIA;PEN; 6,000 ; 6,000 ;Banca Minorista;0
23856;FONDO MUTUO;PEN; 4,776 ; 4,776 ;Banca Minorista;0
23857;FONDO MUTUO;PEN; 996 ; 996 ;Banca Minorista;0
23858;DEPOSITO A PLAZO;PEN; 43,298 ; 43,298 ;Banca Minorista;0
23859;CUENTAS EN GTIA;PEN; 1,464 ; 1,464 ;Banca Minorista;0
23860;CUENTAS EN GTIA;PEN; 1,535 ; 1,535 ;Banca Minorista;0
23861;CUENTAS EN GTIA;PEN; 1,180 ; 1,180 ;Banca Minorista;0
23862;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
23863;CUENTAS EN GTIA;PEN; 24,116 ; 24,116 ;Banca Minorista;0
23864;CUENTAS EN GTIA;PEN; 24,116 ; 24,116 ;Banca Minorista;0
23865;FONDO MUTUO;PEN; 75,000 ; 75,000 ;Banca Minorista;0
23866;FONDO MUTUO;PEN; 1,200 ; 1,200 ;Banca Minorista;0
23867;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
23868;DEPOSITO A PLAZO;PEN; 20,000 ; 20,000 ;Banca Minorista;0
23869;SUPER DEPOSITO;PEN; 7,684 ; 7,684 ;Banca Minorista;0
23870;FONDO MUTUO;PEN; 12,005 ; 12,005 ;Banca Minorista;0
23871;DEPOSITO A PLAZO;PEN; 23,775 ; 23,775 ;Banca Minorista;0
23872;FONDO MUTUO;PEN; 10,000 ; 10,000 ;Banca Minorista;0
23873;FONDO MUTUO;PEN; 5,001 ; 5,001 ;Banca Minorista;0
23874;CUENTAS EN GTIA;PEN; 960 ; 960 ;Banca Minorista;0
23875;FONDO MUTUO;PEN; 31,548 ; 31,548 ;Banca Minorista;0
23876;DEPOSITO A PLAZO;PEN; 55,549 ; 55,549 ;Banca Minorista;0
23877;FONDO MUTUO;USD; 1,530 ; 5,077 ;Banca Minorista;0
23878;DEPOSITO A PLAZO;PEN; 6,582 ; 6,582 ;Banca Minorista;0
23879;FONDO MUTUO;USD; 9,546 ; 31,673 ;Banca Minorista;0
23880;FONDO MUTUO;PEN; 112,000 ; 112,000 ;Banca Minorista;0
23881;CUENTAS EN GTIA;USD; 9,485 ; 31,471 ;Banca Minorista;0
23882;CUENTAS EN GTIA;PEN; 600 ; 600 ;Banca Minorista;0
23883;CUENTAS EN GTIA;PEN; 600 ; 600 ;Banca Minorista;0
23884;DEPOSITO A PLAZO;PEN; 8,500 ; 8,500 ;Banca Minorista;0
23885;DEPOSITO A PLAZO;PEN; 15,000 ; 15,000 ;Banca Minorista;0
23886;DEPOSITO A PLAZO;PEN; 14,927 ; 14,927 ;Banca Minorista;0
23887;CUENTAS EN GTIA;PEN; 840 ; 840 ;Banca Minorista;0
23888;FONDO MUTUO;USD; 2,310 ; 7,665 ;Banca Minorista;0
23889;CUENTAS EN GTIA;USD; 2,119 ; 7,032 ;Banca Minorista;0
23890;DEPOSITO A PLAZO;PEN; 6,000 ; 6,000 ;Banca Minorista;0
23891;CUENTAS EN GTIA;PEN; 21,418 ; 21,418 ;Banca Minorista;0
23892;CUENTAS EN GTIA;PEN; 27,102 ; 27,102 ;Banca Minorista;0
23893;CUENTAS EN GTIA;USD; 4,526 ; 15,017 ;Banca Minorista;0
23894;CUENTAS EN GTIA;PEN; 1,992 ; 1,992 ;Banca Minorista;0
23895;FONDO MUTUO;PEN; 1,200 ; 1,200 ;Banca Minorista;0
23896;DEPOSITO A PLAZO;PEN; 27,920 ; 27,920 ;Banca Minorista;0
23897;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
23898;FONDO MUTUO;PEN; 3,000 ; 3,000 ;Banca Minorista;0
23899;CUENTAS EN GTIA;PEN; 500 ; 500 ;Banca Minorista;0
23900;CUENTAS EN GTIA;PEN; 30,106 ; 30,106 ;Banca Minorista;0
23901;CUENTAS EN GTIA;USD; 2,083 ; 6,911 ;Banca Minorista;0
23902;FONDO MUTUO;USD; 27,580 ; 91,510 ;Banca Minorista;0
23903;FONDO MUTUO;USD; 2,122 ; 7,042 ;Banca Minorista;0
23904;FONDO MUTUO;USD; 2,558 ; 8,486 ;Banca Minorista;0
23905;FONDO MUTUO;USD; 2,184 ; 7,247 ;Banca Minorista;0
23906;CUENTAS EN GTIA;PEN; 500 ; 500 ;Banca Minorista;0
23907;FONDO MUTUO;PEN; 1,000 ; 1,000 ;Banca Minorista;0
23908;CUENTAS EN GTIA;PEN; 16,672 ; 16,672 ;Banca Minorista;0
23909;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
23910;SUPER DEPOSITO;USD; 8,008 ; 26,571 ;Banca Minorista;0
23911;DEPOSITO A PLAZO;PEN; 2,069 ; 2,069 ;Banca Minorista;0
23912;FONDO MUTUO;USD; 200 ; 664 ;Banca Minorista;0
23913;DEPOSITO A PLAZO;PEN; 3,887 ; 3,887 ;Banca Minorista;0
23914;CUENTAS EN GTIA;USD; 3,600 ; 11,945 ;Banca Minorista;0
23915;FONDO MUTUO;PEN; 3,600 ; 3,600 ;Banca Minorista;0
23916;DEPOSITO A PLAZO;PEN; 11,780 ; 11,780 ;Banca Minorista;0
23917;FONDO MUTUO;USD; 4,528 ; 15,025 ;Banca Minorista;0
23918;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
23919;CUENTAS EN GTIA;PEN; 31,706 ; 31,706 ;Banca Minorista;0
23920;FONDO MUTUO;PEN; 3,600 ; 3,600 ;Banca Minorista;0
23921;CUENTAS EN GTIA;PEN; 2,400 ; 2,400 ;Banca Minorista;0
23922;CUENTAS EN GTIA;PEN; 2,400 ; 2,400 ;Banca Minorista;0
23923;FONDO MUTUO;USD; 1,176 ; 3,902 ;Banca Minorista;0
23924;CUENTAS EN GTIA;PEN; 2,381 ; 2,381 ;Banca Minorista;0
23925;CUENTAS EN GTIA;PEN; 6,000 ; 6,000 ;Banca Minorista;0
23926;CUENTAS EN GTIA;USD; 200 ; 664 ;Banca Minorista;0
23927;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
23928;CUENTAS EN GTIA;USD; 5,000 ; 16,590 ;Banca Minorista;0
23929;FONDO MUTUO;USD; 1,560 ; 5,176 ;Banca Minorista;0
23930;FONDO MUTUO;USD; 12,000 ; 39,816 ;Banca Minorista;0
23931;CUENTAS EN GTIA;PEN; 31,335 ; 31,335 ;Banca Minorista;0
23932;FONDO MUTUO;PEN; 145,000 ; 145,000 ;Banca Minorista;0
23933;CUENTAS EN GTIA;USD; 500 ; 1,659 ;Banca Minorista;0
23934;FONDO MUTUO;PEN; 9 ; 9 ;Banca Minorista;0
23935;FONDO MUTUO;PEN; 14,600 ; 14,600 ;Banca Minorista;0
23936;CUENTAS EN GTIA;PEN; 120,000 ; 120,000 ;Banca Minorista;0
23937;FONDO MUTUO;USD; 5,080 ; 16,855 ;Banca Minorista;0
23938;CUENTAS EN GTIA;PEN; 2,400 ; 2,400 ;Banca Minorista;0
23939;DEPOSITO A PLAZO;USD; 100,000 ; 331,800 ;Banca Minorista;0
23940;CUENTAS EN GTIA;PEN; 56,000 ; 56,000 ;Banca Minorista;0
23941;FONDO MUTUO;PEN; 15,800 ; 15,800 ;Banca Minorista;0
23942;CUENTAS EN GTIA;PEN; 970,000 ; 970,000 ;Banca Minorista;0
23943;DEPOSITO A PLAZO;USD; 15,000 ; 49,770 ;Banca Minorista;0
23944;DEPOSITO A PLAZO;PEN; 40,000 ; 40,000 ;Banca Minorista;0
23945;DEPOSITO A PLAZO;PEN; 15,800 ; 15,800 ;Banca Minorista;0
23946;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
23947;CUENTAS EN GTIA;PEN; 16,800 ; 16,800 ;Banca Minorista;0
23948;DEPOSITO A PLAZO;PEN; 6,500 ; 6,500 ;Banca Minorista;0
23949;CUENTAS EN GTIA;PEN; 960 ; 960 ;Banca Minorista;0
23950;FONDO MUTUO;PEN; 960 ; 960 ;Banca Minorista;0
23951;CUENTAS EN GTIA;USD; 34,800 ; 115,466 ;Banca Minorista;0
23952;FONDO MUTUO;USD; 19,800 ; 65,696 ;Banca Minorista;0
23953;DEPOSITO A PLAZO;PEN; 88,061 ; 88,061 ;Banca Minorista;0
23954;DEPOSITO A PLAZO;PEN; -   ; -   ;Banca Minorista;0
23955;CUENTAS EN GTIA;PEN; 2,000 ; 2,000 ;Banca Minorista;0
23956;FONDO MUTUO;USD; 1,780 ; 5,906 ;Banca Minorista;0
23957;DEPOSITO A PLAZO;PEN; 15,800 ; 15,800 ;Banca Minorista;0
23958;CUENTAS EN GTIA;PEN; 1,000 ; 1,000 ;Banca Minorista;0
23959;DEPOSITO A PLAZO;PEN; -   ; -   ;Banca Minorista;0
23960;FONDO MUTUO;PEN; 25,555 ; 25,555 ;Banca Minorista;0
23961;CUENTAS EN GTIA;PEN; 46,368 ; 46,368 ;Banca Minorista;0
23962;CUENTAS EN GTIA;PEN; 16,800 ; 16,800 ;Banca Minorista;0
23963;CUENTAS EN GTIA;PEN; 136,937 ; 136,937 ;Banca Minorista;0
23964;FONDO MUTUO;USD; 360 ; 1,194 ;Banca Minorista;0
23965;CUENTAS EN GTIA;PEN; 12,000 ; 12,000 ;Banca Minorista;0
23966;FONDO MUTUO;PEN; 14,400 ; 14,400 ;Banca Minorista;0
23967;FONDO MUTUO;PEN; 750 ; 750 ;Banca Minorista;0
23968;FONDO MUTUO;PEN; 800 ; 800 ;Banca Minorista;0
23969;CUENTAS EN GTIA;PEN; 2,400 ; 2,400 ;Banca Minorista;0
23970;FONDO MUTUO;PEN; 1,200 ; 1,200 ;Banca Minorista;0
23971;CUENTAS EN GTIA;PEN; 68,040 ; 68,040 ;Banca Minorista;0
23972;CUENTAS EN GTIA;PEN; 32,095 ; 32,095 ;Banca Minorista;0
23973;FONDO MUTUO;USD; 480 ; 1,593 ;Banca Minorista;0
23974;CUENTAS EN GTIA;PEN; 23,710 ; 23,710 ;Banca Minorista;0
23975;CUENTAS EN GTIA;PEN; 6,191 ; 6,191 ;Banca Minorista;0
23976;CUENTAS EN GTIA;PEN; 1,500 ; 1,500 ;Banca Minorista;0
23977;CUENTAS EN GTIA;PEN; 16,600 ; 16,600 ;Banca Minorista;0
23978;CUENTAS EN GTIA;PEN; 5,000 ; 5,000 ;Banca Minorista;0
23979;CUENTAS EN GTIA;PEN; 17,000 ; 17,000 ;Banca Minorista;0
23980;FONDO MUTUO;PEN; 12,100 ; 12,100 ;Banca Minorista;0
23981;DEPOSITO A PLAZO;PEN; -   ; -   ;Banca Minorista;0
23982;DEPOSITO A PLAZO;USD; -   ; -   ;Banca Minorista;0
23983;CUENTAS EN GTIA;PEN; 200 ; 200 ;Banca Minorista;0
23984;CUENTAS EN GTIA;PEN; 15,839 ; 15,839 ;Banca Minorista;0
23985;SUPER DEPOSITO;USD; 5,001 ; 16,593 ;Banca Minorista;0
23986;FONDO MUTUO;PEN; 1,000 ; 1,000 ;Banca Minorista;0
23987;DEPOSITO A PLAZO;USD; 150,000 ; 497,700 ;Banca Minorista;0
23988;FONDO MUTUO;PEN; 700 ; 700 ;Banca Minorista;0
23989;FONDO MUTUO;PEN; 1,500 ; 1,500 ;Banca Minorista;0
23990;CUENTAS EN GTIA;PEN; 12,000 ; 12,000 ;Banca Minorista;0
23991;FONDO MUTUO;USD; 3,940 ; 13,073 ;Banca Minorista;0
23992;CUENTAS EN GTIA;PEN; 24,000 ; 24,000 ;Banca Minorista;0
23993;FONDO MUTUO;PEN; 2,460 ; 2,460 ;Banca Minorista;0
23994;CUENTAS EN GTIA;PEN; 840 ; 840 ;Banca Minorista;0
23995;DEPOSITO A PLAZO;PEN; 2,400 ; 2,400 ;Banca Minorista;0
23996;FONDO MUTUO;PEN; 2,400 ; 2,400 ;Banca Minorista;0
23997;DEPOSITO A PLAZO;PEN; 5,000 ; 5,000 ;Banca Minorista;0
23998;CUENTAS EN GTIA;USD; 1,060 ; 3,517 ;Banca Minorista;0
23999;CUENTAS EN GTIA;PEN; 770 ; 770 ;Banca Minorista;0
24000;FONDO MUTUO;PEN; 14,400 ; 14,400 ;Banca Minorista;0
24001;CUENTAS EN GTIA;USD; 10,146 ; 33,664 ;Banca Minorista;0
24002;FONDO MUTUO;PEN; 1,200 ; 1,200 ;Banca Minorista;0
24003;CUENTAS EN GTIA;USD; 63,274 ; 209,943 ;Banca Minorista;0
24004;FONDO MUTUO;PEN; 1,190 ; 1,190 ;Banca Minorista;0
24005;FONDO MUTUO;USD; 10,000 ; 33,180 ;Banca Minorista;0
24006;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
24007;DEPOSITO A PLAZO;USD; -   ; -   ;Banca Minorista;0
24008;SUPER DEPOSITO;USD; 1,000 ; 3,318 ;Banca Minorista;0
24009;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
24010;CUENTAS EN GTIA;PEN; 3,000 ; 3,000 ;Banca Minorista;0
24011;DEPOSITO A PLAZO;PEN; 20,000 ; 20,000 ;Banca Minorista;0
24012;DEPOSITO A PLAZO;USD; -   ; -   ;Banca Minorista;0
24013;DEPOSITO A PLAZO;PEN; -   ; -   ;Banca Minorista;0
24014;FONDO MUTUO;PEN; 1,000 ; 1,000 ;Banca Minorista;0
24015;FONDO MUTUO;PEN; 1,500 ; 1,500 ;Banca Minorista;0
24016;FONDO MUTUO;PEN; 4,800 ; 4,800 ;Banca Minorista;0
24017;CUENTAS EN GTIA;USD; 1,600 ; 5,309 ;Banca Minorista;0
24018;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
24019;CUENTAS EN GTIA;USD; 400 ; 1,327 ;Banca Minorista;0
24020;CUENTAS EN GTIA;USD; 2,128 ; 7,061 ;Banca Minorista;0
24021;CUENTAS EN GTIA;PEN; 1,200 ; 1,200 ;Banca Minorista;0
24022;CUENTAS EN GTIA;USD; 163,264 ; 541,710 ;Banca Minorista;0
24023;FONDO MUTUO;PEN; 5,000 ; 5,000 ;Banca Minorista;0
24024;CUENTAS EN GTIA;USD; 1,875 ; 6,221 ;Banca Minorista;0
24025;CUENTAS EN GTIA;USD; 375 ; 1,244 ;Banca Minorista;0
24026;DEPOSITO A PLAZO;PEN; -   ; -   ;Banca Minorista;0
24027;FONDO MUTUO;PEN; 5,000 ; 5,000 ;Banca Minorista;0
24028;CUENTAS EN GTIA;PEN; 16,200 ; 16,200 ;Banca Minorista;0
24029;FONDO MUTUO;PEN; 960 ; 960 ;Banca Minorista;0
24030;SUPER DEPOSITO;USD; 15,000 ; 49,770 ;Banca Minorista;0
24031;FONDO MUTUO;PEN; 1,200 ; 1,200 ;Banca Minorista;0
24032;FONDO MUTUO;PEN; 960 ; 960 ;Banca Minorista;0
24033;FONDO MUTUO;PEN; 5,000 ; 5,000 ;Banca Minorista;0
24034;CUENTAS EN GTIA;USD; 2,400 ; 7,963 ;Banca Minorista;0
24035;FONDO MUTUO;USD; 15,800 ; 52,424 ;Banca Minorista;0
24036;SUPER DEPOSITO;USD; 1,000 ; 3,318 ;Banca Minorista;0
24037;SUPER DEPOSITO;USD; 1,030 ; 3,418 ;Banca Minorista;0
24038;SUPER DEPOSITO;PEN; 10,000 ; 10,000 ;Banca Minorista;0
24039;CUENTAS EN GTIA;USD; 4,400 ; 14,599 ;Banca Minorista;0
24040;CUENTAS EN GTIA;USD; 1,975 ; 6,553 ;Banca Minorista;0
24041;CUENTAS EN GTIA;PEN; 1,920 ; 1,920 ;Banca Minorista;0
24042;FONDO MUTUO;PEN; 1,500 ; 1,500 ;Banca Minorista;0
24043;DEPOSITO A PLAZO;PEN; 99,848 ; 99,848 ;Banca Minorista;0
24044;CUENTAS EN GTIA;PEN; 13,365 ; 13,365 ;Banca Minorista;0
24045;CUENTAS EN GTIA;PEN; 6,000 ; 6,000 ;Banca Minorista;0
24046;CUENTAS EN GTIA;PEN; 840 ; 840 ;Banca Minorista;0
24047;FONDO MUTUO;PEN; 840 ; 840 ;Banca Minorista;0
24048;CUENTAS EN GTIA;PEN; 840 ; 840 ;Banca Minorista;0
24049;DEPOSITO A PLAZO;PEN; 7,000 ; 7,000 ;Banca Minorista;0
24050;CUENTAS EN GTIA;PEN; 18,480 ; 18,480 ;Banca Minorista;0
24051;CUENTAS EN GTIA;PEN; 1,800 ; 1,800 ;Banca Minorista;0
24052;FONDO MUTUO;PEN; 6,000 ; 6,000 ;Banca Minorista;0
24053;FONDO MUTUO;PEN; 960 ; 960 ;Banca Minorista;0
24054;CUENTAS EN GTIA;PEN; 1,920 ; 1,920 ;Banca Minorista;0
24055;FONDO MUTUO;PEN; 12,000 ; 12,000 ;Banca Minorista;0
24056;DEPOSITO A PLAZO;USD; -   ; -   ;Banca Minorista;0
24057;CUENTAS EN GTIA;PEN; 1,000 ; 1,000 ;Banca Minorista;0
24058;CUENTAS EN GTIA;PEN; 2,200 ; 2,200 ;Banca Minorista;0
24059;DEPOSITO A PLAZO;PEN; 11,946 ; 11,946 ;Banca Minorista;0
24060;CUENTAS EN GTIA;PEN; 18,480 ; 18,480 ;Banca Minorista;0
24061;CUENTAS EN GTIA;PEN; 11,985 ; 11,985 ;Banca Minorista;0
24062;CUENTAS EN GTIA;PEN; 35,955 ; 35,955 ;Banca Minorista;0
24063;CUENTAS EN GTIA;PEN; 50,000 ; 50,000 ;Banca Minorista;0
24064;DEPOSITO A PLAZO;USD; -   ; -   ;Banca Minorista;0
24065;CUENTAS EN GTIA;PEN; 960 ; 960 ;Banca Minorista;0
24066;CUENTAS EN GTIA;PEN; 960 ; 960 ;Banca Minorista;0
24067;FONDO MUTUO;PEN; 24,120 ; 24,120 ;Banca Minorista;0
